repo,issue_1_number,issue_1_text,issue_2_number,issue_2_text,cosine_similarity,is_duplicate,final_confidence
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",167,"[Hacktoberfest]  Add Upvote/Downvote UI for Job Relevance Score on the student Job card.
### Description
The backend supports **upvoting and downvoting job postings** to measure their relevance:  
- `GET /api/jobs/upvote/:id`
- `GET /api/jobs/downvote/:id`

Currently, there is no UI for students to interact with this feature.  
We need to add an **upvote/downvote system** in the student job listings.

### Tasks
- [ ] In the student panel (where jobs are listed), display **upvote and downvote buttons** on each job card.  
- [ ] Call:
  - `GET /api/jobs/upvote/:id` when the student upvotes.  
  - `GET /api/jobs/downvote/:id` when the student downvotes.  
- [ ] Update the **job relevance score count** dynamically on the UI after each vote. 
- [ ] Ensure buttons are intuitive (highlight selected option if already voted).",0.524662733,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",166,"[Hacktoberfest] Display Application Count for Jobs in Job Management Page Admin Panel
### Description
Each job should display the **number of applications submitted**.  
This helps admins track job popularity and student engagement.

### Tasks
- [x] Extend `GET /api/jobs` (if not already available) to return the **applications count** for each job.
- [x] Display the applications count in the **Job Management table** under a dedicated column.
- [ ] Ensure the count updates dynamically when a new application is submitted.",0.278883487,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",165,"[Hacktoberfest]  Delete Job Functionality for the Job Management Page of Admin
### Description
Admins should be able to **delete jobs** directly from the Job Management page.

### Tasks
- [ ] Add a **""Delete"" button** for each job row in the table.
- [ ] On click, show a confirmation dialog: ""Are you sure you want to delete this job?""
- [ ] If confirmed, call `DELETE /api/jobs/:id`.
- [ ] Update the UI immediately (remove the row) after successful deletion.",0.269907713,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",164,"[Hacktoberfest]  Add and Update Job Functionality for Job Management Page of Admin
### Description
The Admin panel currently has a ""Create Job"" form, but it should be integrated into the **Job Management page**.  
Admins should also be able to **edit/update** job details.

### Tasks
- [x] Move the existing **Create Job form** into the Job Management page.
- [x] Add an **""Edit"" button** in the job table.
- [x] Clicking ""Edit"" should open a form pre-filled with job details.
- [x] On submit:
  - For add → call `POST /api/jobs`.
  - For update → call `PUT /api/jobs/:id`.
- [x] Refresh the job list dynamically after submission.",0.346133769,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",163,"[Hacktoberfest] Create Job Management Page for admin (View All Jobs)
### Description
Currently, the Admin panel only has a ""Create Job"" page.  
We need a **Job Management page** where the admin can view all jobs in a table, including the number of applications for each job.

### Tasks
- [ ] Create a new page in the Admin panel: **Job Management**.
- [ ] Fetch jobs using `GET /api/jobs`.
- [ ] Display jobs in a **table** with columns:
  - Job Title
  - Company
  - Application Deadline
  - Applications Count
  - Actions (Edit / Delete – placeholders for now).
- [ ] Ensure page loads dynamically without requiring refresh.",0.263112158,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",162,"[Hacktoberfest] Search and Filter Alumni by Batch
### Description
The Alumni Management page currently lists all alumni but does not support search or filtering.  
Admins should be able to:
- Search alumni by name or email.
- Filter alumni by batch.

### Tasks
- [ ] Add a **search bar** above the alumni table:
  - Filters results as the user types (by name or email).
- [ ] Add a **batch filter dropdown**:
  - Lists unique batch values from the alumni data.
  - When selected, shows only alumni from that batch.
- [ ] Ensure search and batch filter can be combined (e.g., search within a batch).
- [ ] Reset option to clear filters and show all alumni.",0.142812148,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",161,"[Hacktoberfest] Delete Alumni Functionality
### Description
Admins should be able to **delete alumni entries** directly from the Alumni Management page.

### Tasks
- [ ] Add a **""Delete"" button** for each alumni row in the table.
- [ ] On click, show a confirmation dialog: ""Are you sure you want to delete this alumni?""
- [ ] If confirmed, call `DELETE /api/alumni/:id`.
- [ ] Update the UI immediately (remove the row) after successful deletion.",0.164592072,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",160,"[Hacktoberfest] Add and Update Alumni Functionality
### Description
We already have a working ""Add Alumni"" form, but it should be integrated into the **Alumni Management page**.  
Admins should also be able to update alumni records.

### Tasks
- [ ] Move the existing **Add Alumni form** into the Alumni Management page.
- [ ] Add an **""Edit"" button** in the alumni table.
- [ ] Clicking ""Edit"" should open a form pre-filled with the alumni’s details.
- [ ] On submit:
  - For add → call `POST /api/alumni`.
  - For update → call `PUT /api/alumni/:id`.
- [ ] Refresh the table after submission without page reload.",0.249447316,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",159,"[Hacktoberfest]  Create Alumni Management Page (View All Alumni)
### Description
Currently, the admin panel only has an ""Add Alumni"" page.  
We need a dedicated **Alumni Management page** where the admin can view all alumni records from the database.

### Tasks
- [ ] Create a new page in the Admin panel: **Alumni Management**.
- [ ] Fetch alumni data from `GET /api/alumni`.
- [ ] Display alumni in a **table/list** with columns:
  - Name
  - Batch
  - Email
  - Actions (Edit / Delete – placeholders for now).
- [ ] Ensure page loads dynamically without requiring refresh.",0.188057512,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",158,"[Hacktoberfest] Add Section for Applied Jobs in Application & Saved Apps Pages
### Description
Currently, when a student applies for a job:
- The job card UI updates (e.g., ""Applied"" badge, count increment).
- But there is **no dedicated section** to view all applied jobs together.

We need to add a section on both the **Applications page** and the **Saved Applications page** that lists all applied jobs.

### Tasks
-Filter the **""Applied Jobs""**
- [ ] Create a new section **""Applied Jobs""** on:
  - Applications page
  - Saved Applications page
- [ ] Display job cards for applied jobs with:
  - Status = ""Applied""
- [ ] Ensure the list updates automatically when a job is applied.",0.22525464,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",157,"[Hacktoberfest-25] Frontend: Show Job Details in a Card (Instead of Direct Redirect)
### Description
Right now, clicking **Show Details** on a job card immediately redirects to the external application link.  
Instead, it should display a **Job Details card (popup/modal or expandable card)** with information stored in the database, and only then allow the user to proceed to the external link.

### Tasks
- [ ] On clicking **Show Details**, fetch job details from the backend (`GET /api/jobs/:jobId`).
- [ ] Display details in a **card component** (e.g., modal popup or expand the job card) showing:
  - Job title
  - Company
  - Required skills
  - Application deadline
  - Number of Applied Persons
  - Description
- [ ] Add a button **""Apply Now""** inside the card that redirects to the external application link (`applicationLink`).
- [ ] Ensure smooth closing of the card and return to the job list view.",0.235783219,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",156,"[Hacktoberfest-25] Frontend: Autofill Job Application Details from Profile
### Description
When a student clicks **Apply** on a job, a form is shown with fields like:
- Resume URL (optional)
- Phone (optional)
- Address (optional)

Currently, these fields are always empty and must be filled manually.  
We want to **autofill these fields from the student’s saved profile details**, and only prompt the user for confirmation.

### Tasks
- [ ] Fetch the user’s stored details (resume URL, phone, address) from the backend when loading the ""Apply Job"" form.
- [ ] Autofill the form fields with the retrieved values.
- [ ] If no values exist in the profile, keep the fields empty and allow manual input.
- [ ] Allow students to **edit the fields before submitting** if they want to override.
- [ ] Show a **confirmation prompt** like: ""Apply with saved details?"" before final submission.",0.177663192,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",155,"[Hacktoberfest-25] Backend: Save & Reuse Job Application Details from Profile
### Description
When a student applies for a job, they are asked for details like:
- Resume URL 
- Phone (optional)
- Address (optional)

Currently, these details must be entered every time.  
We need to **store these details in the student’s profile** so they can be reused automatically.

### Tasks
- [ ] Extend the **User schema** in MongoDB to include fields:
  - `resumeUrl` (String )
  - `phone` (String, optional)
  - `address` (String, optional)
- [ ] Create/update API endpoints to:
  - Save/update these details in the user profile.
  - Retrieve the details when applying for a job.
- [ ] Ensure that when a job application is submitted, the stored details can be included automatically.",0.28664878,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",154,"[Hacktoberfest-25] feat:Add ""Remove Saved Application"" Button on Student Saved Application page
### Description
On the **Student Job page**, once a job is saved, there is no option to remove it from the saved list.  
After the backend API is created, we need to add a UI option to allow students to remove saved jobs.

### Tasks
- [ ] Add a **""Remove / Unsave""** button next to each saved job.  
- [ ] Connect the button to the new `DELETE /api/saved-jobs/:jobId` API endpoint.  
- [ ] Update the local state/UI immediately after successful removal (so the page doesn’t need a refresh).  
- [ ] Show a small confirmation message (e.g., toast: ""Job removed from saved list"").",0.274553031,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,223,"Race condition in job relevance scoring upvote/downvote endpoints
## Description

In `backend/controllers/jobs.controllers.js`, both `jobRelevanceScoreUpvote` and `jobRelevanceScoreDownvote` use a non-atomic read-modify-write pattern:

```js
const jobPosting = await JobPosting.findById(id);\n// ... check if already upvoted ...\njobPosting.upvotedBy.push(userId);\njobPosting.relevanceScore += 1;\nawait jobPosting.save();\n```

If two requests arrive concurrently for the same user voting on the same job, both reads see the user is not yet in `upvotedBy`, both push, and both increment the score. The user gets double-counted and the score becomes incorrect.

## Steps to Reproduce

1. Send two simultaneous POST requests to `/api/jobs/:id/upvote` with the same userId
2. Both requests pass the `includes` check before either saves
3. User appears twice in `upvotedBy` and score increments by 2

## Expected Behavior

Voting should be atomic — concurrent votes from the same user should only register once.

## Suggested Fix

Use MongoDB atomic operations with `findOneAndUpdate` and positional operators:

```js\nawait JobPosting.findOneAndUpdate(\n  { _id: id, upvotedBy: { $ne: userId } },\n  { $push: { upvotedBy: userId }, $inc: { relevanceScore: 1 } }\n);\n```

Or add a unique compound index on the parent array to prevent duplicates.

## Affected Files

- `backend/controllers/jobs.controllers.js` (upvote and downvote functions)",153,"[Hacktoberfest-25] feat: Implement ""Remove Saved Job"" API
### Description
Currently, students can save jobs, but there is **no backend API to remove (unsave) a saved job**.  
To support job management, we need an endpoint to delete a saved job from a student’s list.

### Tasks
- [ ] Create a `DELETE` API endpoint (e.g., `DELETE /api/saved-jobs/:jobId`).  
- [ ] Update the MongoDB schema logic to remove the `jobId` from the user's `savedJobs` array.  
- [ ] Ensure proper error handling (e.g., if job not found or user not authorized).  
- [ ] Return a success response when the job is removed.",0.352795064,0.0,1.0
